825,828,829,824,828,831,829,831,829,836,827,832,830,828,837,824,731,691,711,663,694,730,733,707,710,701,708,713,722,731,723,716,
825,828,829,824,828,832,830,832,829,836,827,833,830,826,837,824,732,692,711,709,694,730,733,707,710,701,709,714,723,731,724,716,
825,828,829,825,828,832,830,832,829,836,827,831,829,828,837,824,732,692,711,694,694,730,734,707,710,700,709,714,722,731,723,716,
825,828,829,824,828,832,830,832,829,835,827,832,830,828,837,824,732,692,711,709,694,730,733,707,710,701,707,713,722,731,723,715,
825,828,829,824,828,832,830,832,829,836,827,832,830,827,837,824,732,692,711,709,694,730,733,707,710,700,708,713,722,731,723,715,
825,827,829,823,828,831,829,830,829,836,826,831,829,827,837,823,717,690,710,707,692,728,732,705,707,699,707,711,720,730,722,714,
824,827,829,824,828,831,828,831,828,836,826,832,830,828,837,824,730,690,709,707,692,728,732,705,708,699,707,711,721,730,722,714,
824,827,829,823,828,831,828,831,829,836,826,832,830,826,836,823,730,689,709,707,692,729,732,705,709,699,707,712,720,729,722,714,
824,827,829,823,828,831,829,832,829,837,827,830,829,827,837,824,730,690,710,707,692,729,732,706,709,700,707,712,721,730,722,714,
824,827,829,824,828,831,829,832,829,836,827,832,830,827,837,824,731,690,710,708,693,729,733,706,709,700,708,712,721,730,723,715,
825,827,829,824,828,831,829,831,829,836,827,832,830,827,837,824,731,692,710,708,693,730,733,706,710,700,708,713,722,731,723,715,
825,828,829,824,828,832,829,832,829,836,827,832,830,827,837,824,732,691,711,709,694,730,733,707,710,701,708,713,722,730,723,716,
825,828,829,824,827,832,829,832,829,836,827,832,830,827,838,824,731,692,711,709,694,730,734,707,710,701,709,714,722,731,723,716,
825,828,829,824,828,832,830,832,829,836,827,832,830,827,837,824,732,692,712,709,694,730,733,707,710,701,709,713,722,731,724,716,
825,828,829,824,829,832,829,832,829,837,827,832,830,827,837,824,732,692,711,709,694,730,733,707,710,701,708,713,722,731,723,716,
825,828,829,824,828,832,829,831,829,836,827,832,830,827,837,824,731,691,712,709,694,730,733,707,710,701,709,713,722,731,723,715,
825,828,829,825,828,832,829,831,829,836,827,832,830,827,837,824,731,691,711,708,693,730,733,706,709,700,708,713,721,730,722,715,
825,827,829,824,828,831,829,831,829,836,827,832,830,827,837,824,731,691,710,708,693,729,733,706,709,700,708,712,721,728,722,714,
825,827,829,823,828,831,829,831,828,836,826,832,830,827,838,823,730,690,710,708,693,729,732,706,709,699,707,712,721,729,722,714,
824,827,829,823,828,831,827,831,828,837,826,830,830,827,837,823,730,690,710,707,692,728,731,705,708,699,707,712,720,729,722,714,
824,827,828,823,828,831,829,831,827,836,826,832,830,827,837,823,731,690,709,707,692,728,732,705,709,699,707,712,720,729,722,714,
824,827,829,824,827,831,829,831,828,836,826,832,830,826,837,823,730,690,709,707,692,728,732,705,708,699,707,712,721,729,722,714,
825,827,829,823,828,831,829,831,828,836,826,832,830,827,837,824,730,690,709,707,692,729,732,706,708,699,707,712,721,730,722,715,
824,827,829,823,828,831,829,831,828,836,827,832,830,827,837,824,730,690,710,707,693,729,732,706,708,699,708,712,721,730,722,715,
825,827,829,823,828,831,829,831,829,836,827,833,830,827,837,825,731,690,710,708,693,729,733,706,709,700,708,713,722,730,723,715,
825,828,829,823,828,832,829,831,829,836,827,832,830,827,837,824,731,691,711,708,694,730,733,707,710,701,708,713,721,731,723,716,
825,828,829,824,828,832,829,832,829,836,827,832,830,827,838,824,732,692,711,709,694,730,733,707,710,701,709,713,722,731,723,716,
825,828,829,824,828,832,830,832,829,837,827,832,831,828,837,824,732,692,711,709,694,730,734,707,710,701,709,713,722,731,723,716,
825,828,829,824,828,832,829,832,829,836,827,832,830,828,837,824,732,692,711,709,694,731,734,707,710,701,708,713,722,731,724,716,
825,828,829,824,828,832,829,832,829,837,827,832,830,827,837,824,732,692,711,709,694,730,733,707,710,701,708,713,722,731,723,716,
825,828,829,824,828,832,829,831,829,837,827,832,830,827,838,824,732,691,711,708,694,730,733,707,710,700,708,713,722,730,723,715,
825,827,829,824,828,831,829,831,829,836,827,832,830,827,837,824,731,691,710,708,693,730,733,706,709,700,708,712,721,731,723,714,
825,827,829,823,828,832,829,831,828,836,826,833,830,827,837,824,730,691,710,708,693,729,732,706,709,699,707,712,721,730,722,714,
824,827,829,823,828,831,829,831,828,836,827,832,830,826,837,823,730,690,709,707,693,729,732,705,709,699,707,712,721,730,722,714,
